datetime,value,volume,time
2022-06-14 21:01:00,1191.14,1125.9252,1655254860
2022-06-14 21:02:00,1192.2025,155.0492,1655254920
2022-06-14 21:03:00,1191.8675,167.5834,1655254980
2022-06-14 21:04:00,1192.605,298.1414,1655255040
2022-06-14 21:05:00,1192.5575,216.9574,1655255100
2022-06-14 21:06:00,1193.0975,319.7482,1655255160
2022-06-14 21:07:00,1190.83,801.717,1655255220
2022-06-14 21:08:00,1188.6225,200.8086,1655255280
2022-06-14 21:09:00,1188.5175,172.0038,1655255340
2022-06-14 21:10:00,1187.8725,274.7276,1655255400
2022-06-14 21:11:00,1187.3625000000004,351.9083,1655255460
2022-06-14 21:12:00,1187.0575,245.9395,1655255520
2022-06-14 21:13:00,1186.465,421.6522,1655255580
2022-06-14 21:14:00,1187.425,413.9002,1655255640
2022-06-14 21:15:00,1188.7725,229.861,1655255700
2022-06-14 21:16:00,1187.215,187.0569,1655255760
2022-06-14 21:17:00,1186.9475,93.4741,1655255820
2022-06-14 21:18:00,1187.3225,393.2037,1655255880
2022-06-14 21:19:00,1186.09,215.0028,1655255940
2022-06-14 21:20:00,1183.6525,791.5754,1655256000
2022-06-14 21:21:00,1180.445,889.1227,1655256060
2022-06-14 21:22:00,1175.8625,2048.3721,1655256120
2022-06-14 21:23:00,1172.84,1331.6072,1655256180
2022-06-14 21:24:00,1167.22,3047.4261,1655256240
2022-06-14 21:25:00,1163.345,1667.2446,1655256300
2022-06-14 21:26:00,1166.7675,910.6639,1655256360
2022-06-14 21:27:00,1168.1825,1182.0466,1655256420
2022-06-14 21:28:00,1167.105,395.8051,1655256480
2022-06-14 21:29:00,1166.755,917.8622,1655256540
2022-06-14 21:30:00,1167.4075,161.4336,1655256600
2022-06-14 21:31:00,1169.1075,174.4243,1655256660
2022-06-14 21:32:00,1171.4199999999996,203.49599999999998,1655256720
2022-06-14 21:33:00,1172.9075,272.0058,1655256780
2022-06-14 21:34:00,1171.36,272.3451,1655256840
2022-06-14 21:35:00,1165.9625,980.1267,1655256900
2022-06-14 21:36:00,1163.8475,597.5184,1655256960
2022-06-14 21:37:00,1166.165,322.4606,1655257020
2022-06-14 21:38:00,1167.7775,207.2383,1655257080
2022-06-14 21:39:00,1168.275,80.3499,1655257140
2022-06-14 21:40:00,1167.905,220.0487,1655257200
2022-06-14 21:41:00,1167.5025,131.7755,1655257260
2022-06-14 21:42:00,1168.7175000000002,255.1611,1655257320
2022-06-14 21:43:00,1169.74,55.7491,1655257380
2022-06-14 21:44:00,1168.0775,715.7266,1655257440
2022-06-14 21:45:00,1166.16,348.7125,1655257500
2022-06-14 21:46:00,1166.3575,263.9358,1655257560
2022-06-14 21:47:00,1163.915,497.2931,1655257620
2022-06-14 21:48:00,1163.2925,374.2653,1655257680
2022-06-14 21:49:00,1163.79,268.9023,1655257740
2022-06-14 21:50:00,1164.4924999999996,269.8464,1655257800
2022-06-14 21:51:00,1162.4025,1324.6637,1655257860
2022-06-14 21:52:00,1162.015,648.1654,1655257920
2022-06-14 21:53:00,1163.5675,370.1351,1655257980
2022-06-14 21:54:00,1164.3775,838.1939,1655258040
2022-06-14 21:55:00,1161.81,964.31,1655258100
2022-06-14 21:56:00,1161.565,287.7578,1655258160
2022-06-14 21:57:00,1164.35,1065.6062,1655258220
2022-06-14 21:58:00,1164.6825,311.8228,1655258280
2022-06-14 21:59:00,1167.7525,1654.1573,1655258340
2022-06-14 22:00:00,1170.4475,687.9451,1655258400
2022-06-14 22:01:00,1168.8875,461.2372,1655258460
2022-06-14 22:02:00,1169.5375,464.1984,1655258520
2022-06-14 22:03:00,1171.2625,556.8657,1655258580
2022-06-14 22:04:00,1173.1875,965.9628,1655258640
2022-06-14 22:05:00,1173.375,659.8659,1655258700
2022-06-14 22:06:00,1172.88,550.8175,1655258760
2022-06-14 22:07:00,1173.6325,498.3119,1655258820
2022-06-14 22:08:00,1171.9975000000004,580.9294,1655258880
2022-06-14 22:09:00,1171.5949999999998,317.9789,1655258940
2022-06-14 22:10:00,1171.4425,488.6753,1655259000
2022-06-14 22:11:00,1171.4675,604.8504,1655259060
2022-06-14 22:12:00,1174.475,2467.3520000000003,1655259120
2022-06-14 22:13:00,1177.7175,1302.3744,1655259180
2022-06-14 22:14:00,1178.815,962.0274,1655259240
2022-06-14 22:15:00,1178.4725,598.9829,1655259300
2022-06-14 22:16:00,1177.56,293.1755,1655259360
2022-06-14 22:17:00,1177.755,312.8633,1655259420
2022-06-14 22:18:00,1177.9425,895.6567,1655259480
2022-06-14 22:19:00,1176.8175,735.7,1655259540
2022-06-14 22:20:00,1175.12,550.7838,1655259600
2022-06-14 22:21:00,1175.595,354.4513,1655259660
2022-06-14 22:22:00,1176.2725,236.5274,1655259720
2022-06-14 22:23:00,1174.8,478.0903,1655259780
2022-06-14 22:24:00,1174.6825,396.4765,1655259840
2022-06-14 22:25:00,1174.745,252.8198,1655259900
2022-06-14 22:26:00,1174.1125,79.7452,1655259960
2022-06-14 22:27:00,1174.6125,156.418,1655260020
2022-06-14 22:28:00,1175.86,421.466,1655260080
2022-06-14 22:29:00,1176.07,374.7439,1655260140
2022-06-14 22:30:00,1176.715,487.1621,1655260200
2022-06-14 22:31:00,1175.8674999999996,435.7776,1655260260
2022-06-14 22:32:00,1174.3675,620.9209,1655260320
2022-06-14 22:33:00,1173.1525,604.9573,1655260380
2022-06-14 22:34:00,1170.77,559.7063,1655260440
2022-06-14 22:35:00,1169.115,423.3878,1655260500
2022-06-14 22:36:00,1170.24,3581.515,1655260560
2022-06-14 22:37:00,1172.06,704.4882,1655260620
2022-06-14 22:38:00,1171.02,219.9355,1655260680
2022-06-14 22:39:00,1168.9025,925.3791,1655260740
2022-06-14 22:40:00,1168.545,3588.2579,1655260800
2022-06-14 22:41:00,1170.48,789.4188,1655260860
2022-06-14 22:42:00,1173.565,890.6443,1655260920
2022-06-14 22:43:00,1174.4325,556.6816,1655260980
2022-06-14 22:44:00,1174.2425,292.7249,1655261040
2022-06-14 22:45:00,1175.165,352.2209,1655261100
2022-06-14 22:46:00,1175.175,1744.0414,1655261160
2022-06-14 22:47:00,1174.1775,662.7361,1655261220
2022-06-14 22:48:00,1174.6625,453.207,1655261280
2022-06-14 22:49:00,1175.7225,321.6432,1655261340
2022-06-14 22:50:00,1176.95,698.1713,1655261400
2022-06-14 22:51:00,1178.02,1730.8161,1655261460
2022-06-14 22:52:00,1177.205,1295.0894,1655261520
2022-06-14 22:53:00,1177.4025,355.5107,1655261580
2022-06-14 22:54:00,1177.4875,302.2415,1655261640
2022-06-14 22:55:00,1177.375,321.9987,1655261700
2022-06-14 22:56:00,1176.6225,308.2548,1655261760
2022-06-14 22:57:00,1177.3175,231.5396,1655261820
2022-06-14 22:58:00,1176.8825,355.3775,1655261880
2022-06-14 22:59:00,1177.005,300.9425,1655261940
2022-06-14 23:00:00,1177.475,439.8347,1655262000
2022-06-14 23:01:00,1176.825,506.7384,1655262060
2022-06-14 23:02:00,1176.9299999999996,430.4638,1655262120
2022-06-14 23:03:00,1176.97,332.9707,1655262180
2022-06-14 23:04:00,1177.795,521.1051,1655262240
2022-06-14 23:05:00,1178.72,427.6737,1655262300
2022-06-14 23:06:00,1183.1275,813.6967,1655262360
2022-06-14 23:07:00,1186.1375,5702.9763,1655262420
2022-06-14 23:08:00,1183.4325,1134.2545,1655262480
2022-06-14 23:09:00,1187.8675,2170.7856,1655262540
2022-06-14 23:10:00,1189.87,1618.6668,1655262600
2022-06-14 23:11:00,1189.0825,600.7394,1655262660
2022-06-14 23:12:00,1187.2225,2730.31,1655262720
2022-06-14 23:13:00,1183.235,1029.6714,1655262780
2022-06-14 23:14:00,1181.595,610.7006,1655262840
2022-06-14 23:15:00,1181.81,540.6981,1655262900
2022-06-14 23:16:00,1181.9,762.8875,1655262960
2022-06-14 23:17:00,1181.5375,411.1473,1655263020
2022-06-14 23:18:00,1183.505,523.6642,1655263080
2022-06-14 23:19:00,1185.26,1247.8815,1655263140
2022-06-14 23:20:00,1185.625,246.3938,1655263200
2022-06-14 23:21:00,1187.525,517.0355,1655263260
2022-06-14 23:22:00,1188.54,1137.9346,1655263320
2022-06-14 23:23:00,1188.025,666.0667,1655263380
2022-06-14 23:24:00,1191.1725,1366.5132,1655263440
2022-06-14 23:25:00,1198.9425,5601.5206,1655263500
2022-06-14 23:26:00,1203.035,1844.0520000000001,1655263560
2022-06-14 23:27:00,1203.72,3873.3665,1655263620
2022-06-14 23:28:00,1202.45,1184.2429,1655263680
2022-06-14 23:29:00,1201.125,1060.1055,1655263740
2022-06-14 23:30:00,1201.3775,805.2152,1655263800
2022-06-14 23:31:00,1201.9125,848.3657,1655263860
2022-06-14 23:32:00,1203.5175000000004,1000.5474,1655263920
2022-06-14 23:33:00,1206.19,532.6306,1655263980
2022-06-14 23:34:00,1207.3125000000002,676.5782,1655264040
2022-06-14 23:35:00,1205.8925,1295.1273,1655264100
2022-06-14 23:36:00,1208.165,1124.3429,1655264160
2022-06-14 23:37:00,1210.73,3036.1572,1655264220
2022-06-14 23:38:00,1215.0,5042.4595,1655264280
2022-06-14 23:39:00,1215.0300000000002,1175.2297,1655264340
2022-06-14 23:40:00,1215.1425,1381.111,1655264400
2022-06-14 23:41:00,1214.2825,894.3931,1655264460
2022-06-14 23:42:00,1213.33,435.537,1655264520
2022-06-14 23:43:00,1213.2125,658.2422,1655264580
2022-06-14 23:44:00,1211.9975,415.8517,1655264640
2022-06-14 23:45:00,1211.445,417.9887,1655264700
2022-06-14 23:46:00,1213.41,970.7588,1655264760
2022-06-14 23:47:00,1213.1325,314.4595,1655264820
2022-06-14 23:48:00,1210.475,810.904,1655264880
2022-06-14 23:49:00,1210.77,875.3978,1655264940
2022-06-14 23:50:00,1211.7424999999996,386.3391,1655265000
2022-06-14 23:51:00,1212.3475,248.8184,1655265060
2022-06-14 23:52:00,1214.36,778.5836,1655265120
2022-06-14 23:53:00,1216.025,623.4231,1655265180
2022-06-14 23:54:00,1214.875,407.5195,1655265240
2022-06-14 23:55:00,1214.83,539.3559,1655265300
2022-06-14 23:56:00,1215.1975,637.4413,1655265360
2022-06-14 23:57:00,1212.93,982.1465,1655265420
2022-06-14 23:58:00,1212.375,292.5851,1655265480
2022-06-14 23:59:00,1212.7299999999998,257.5941,1655265540
2022-06-15 00:00:00,1210.015,1887.9001,1655265600
2022-06-15 00:01:00,1208.8249999999996,1336.4248,1655265660
2022-06-15 00:02:00,1206.9875,3778.2713,1655265720
2022-06-15 00:03:00,1204.2125,1110.6232,1655265780
2022-06-15 00:04:00,1202.6225,905.6713,1655265840
2022-06-15 00:05:00,1203.835,891.1479,1655265900
2022-06-15 00:06:00,1201.9475,2025.0488,1655265960
2022-06-15 00:07:00,1201.0075000000004,1137.2298,1655266020
2022-06-15 00:08:00,1199.86,1054.286,1655266080
2022-06-15 00:09:00,1198.8175,419.7432,1655266140
2022-06-15 00:10:00,1200.63,332.0701,1655266200
2022-06-15 00:11:00,1201.7475,729.7479,1655266260
2022-06-15 00:12:00,1200.3475,354.587,1655266320
2022-06-15 00:13:00,1199.5125,293.9389,1655266380
2022-06-15 00:14:00,1197.6325,610.5395,1655266440
2022-06-15 00:15:00,1197.215,360.5458,1655266500
2022-06-15 00:16:00,1198.6175,1141.3979,1655266560
2022-06-15 00:17:00,1199.7425,491.5287,1655266620
2022-06-15 00:18:00,1202.025,1608.4803,1655266680
2022-06-15 00:19:00,1202.75,706.7541,1655266740
2022-06-15 00:20:00,1202.89,317.471,1655266800
2022-06-15 00:21:00,1205.4575,669.0012,1655266860
2022-06-15 00:22:00,1206.6225,1134.4952,1655266920
2022-06-15 00:23:00,1204.61,543.021,1655266980
2022-06-15 00:24:00,1203.59,706.9467,1655267040
2022-06-15 00:25:00,1204.2875,234.1488,1655267100
2022-06-15 00:26:00,1204.3575,227.356,1655267160
2022-06-15 00:27:00,1205.36,509.4288,1655267220
2022-06-15 00:28:00,1206.6625,204.8309,1655267280
2022-06-15 00:29:00,1205.46,733.1134,1655267340
2022-06-15 00:30:00,1203.7325,693.1410000000001,1655267400
2022-06-15 00:31:00,1203.58,335.8665,1655267460
2022-06-15 00:32:00,1202.74,473.455,1655267520
2022-06-15 00:33:00,1204.6925,757.0658,1655267580
2022-06-15 00:34:00,1209.625,2811.297,1655267640
2022-06-15 00:35:00,1211.11,1350.9983,1655267700
2022-06-15 00:36:00,1210.1174999999996,361.61699999999996,1655267760
2022-06-15 00:37:00,1211.21,1255.2083,1655267820
2022-06-15 00:38:00,1213.4725,499.8688,1655267880
2022-06-15 00:39:00,1214.8625,1193.7493,1655267940
2022-06-15 00:40:00,1213.9499999999996,430.3847,1655268000
2022-06-15 00:41:00,1213.4675,441.408,1655268060
2022-06-15 00:42:00,1212.525,957.2922,1655268120
2022-06-15 00:43:00,1212.2724999999996,497.13300000000004,1655268180
2022-06-15 00:44:00,1210.7675000000004,252.3605,1655268240
2022-06-15 00:45:00,1210.4525,751.1087,1655268300
2022-06-15 00:46:00,1210.0775,347.9357,1655268360
2022-06-15 00:47:00,1210.785,203.7041,1655268420
2022-06-15 00:48:00,1208.8175,545.3448,1655268480
2022-06-15 00:49:00,1205.005,1912.1294,1655268540
2022-06-15 00:50:00,1201.19,1118.6058,1655268600
2022-06-15 00:51:00,1196.8000000000004,2323.7719,1655268660
2022-06-15 00:52:00,1195.2825,908.4157,1655268720
2022-06-15 00:53:00,1194.16,902.6579,1655268780
2022-06-15 00:54:00,1192.99,1067.5009,1655268840
2022-06-15 00:55:00,1192.71,620.4641,1655268900
2022-06-15 00:56:00,1193.18,310.5048,1655268960
2022-06-15 00:57:00,1191.6650000000004,1216.0172,1655269020
2022-06-15 00:58:00,1191.6275,737.0036,1655269080
2022-06-15 00:59:00,1192.035,826.9022,1655269140
2022-06-15 01:00:00,1192.7775,649.5226,1655269200
2022-06-15 01:01:00,1193.3675,644.0711,1655269260
2022-06-15 01:02:00,1191.97,639.2481,1655269320
2022-06-15 01:03:00,1192.73,707.8532,1655269380
2022-06-15 01:04:00,1195.7075,752.5562,1655269440
2022-06-15 01:05:00,1196.515,379.2358,1655269500
2022-06-15 01:06:00,1195.0475,427.9421,1655269560
2022-06-15 01:07:00,1192.7575,426.3019,1655269620
2022-06-15 01:08:00,1192.6725,342.1428,1655269680
2022-06-15 01:09:00,1194.5075,352.6645,1655269740
2022-06-15 01:10:00,1196.445,1602.4285,1655269800
2022-06-15 01:11:00,1197.86,412.5016,1655269860
2022-06-15 01:12:00,1198.775,368.2326,1655269920
2022-06-15 01:13:00,1200.09,454.3959,1655269980
2022-06-15 01:14:00,1199.7975,393.7081,1655270040
2022-06-15 01:15:00,1201.6925,1308.2578,1655270100
2022-06-15 01:16:00,1203.2375,1314.4329,1655270160
2022-06-15 01:17:00,1202.1799999999996,1294.1254,1655270220
2022-06-15 01:18:00,1202.5925000000002,714.1686,1655270280
2022-06-15 01:19:00,1202.7424999999996,528.4211,1655270340
2022-06-15 01:20:00,1200.98,656.8863,1655270400
2022-06-15 01:21:00,1201.2375,1049.1253,1655270460
2022-06-15 01:22:00,1202.655,982.9376,1655270520
2022-06-15 01:23:00,1201.74,947.0254,1655270580
2022-06-15 01:24:00,1201.285,411.8686,1655270640
2022-06-15 01:25:00,1201.995,460.6265,1655270700
2022-06-15 01:26:00,1203.3875,547.6797,1655270760
2022-06-15 01:27:00,1205.8925000000004,1188.0227,1655270820
2022-06-15 01:28:00,1205.1699999999996,1488.3159,1655270880
2022-06-15 01:29:00,1203.3275,598.6141,1655270940
2022-06-15 01:30:00,1204.0700000000004,645.6818,1655271000
2022-06-15 01:31:00,1205.4274999999998,660.8001,1655271060
2022-06-15 01:32:00,1205.1975,892.5809,1655271120
2022-06-15 01:33:00,1204.9775,350.7959,1655271180
2022-06-15 01:34:00,1206.31,1088.2487,1655271240
2022-06-15 01:35:00,1207.53,1071.8449,1655271300
2022-06-15 01:36:00,1205.885,654.9081,1655271360
2022-06-15 01:37:00,1205.7725,436.8138,1655271420
2022-06-15 01:38:00,1206.7625,515.3403,1655271480
2022-06-15 01:39:00,1208.9275000000002,860.0298,1655271540
2022-06-15 01:40:00,1210.09,1924.2431,1655271600
2022-06-15 01:41:00,1211.1125000000004,2618.4567,1655271660
2022-06-15 01:42:00,1213.375,1430.3709,1655271720
2022-06-15 01:43:00,1217.545,4232.2266,1655271780
2022-06-15 01:44:00,1221.165,2833.7562,1655271840
2022-06-15 01:45:00,1222.0849999999996,1246.4394,1655271900
2022-06-15 01:46:00,1223.6575,1008.0177,1655271960
2022-06-15 01:47:00,1225.44,4429.6178,1655272020
2022-06-15 01:48:00,1225.315,3037.9592,1655272080
2022-06-15 01:49:00,1222.805,849.4148,1655272140
2022-06-15 01:50:00,1222.7225,671.6423,1655272200
2022-06-15 01:51:00,1221.6325000000004,2042.7207,1655272260
2022-06-15 01:52:00,1221.7275,462.6008,1655272320
2022-06-15 01:53:00,1222.19,620.2584,1655272380
2022-06-15 01:54:00,1222.275,881.9757,1655272440
2022-06-15 01:55:00,1221.7125,429.0662,1655272500
2022-06-15 01:56:00,1222.285,1232.2163,1655272560
2022-06-15 01:57:00,1222.6675,638.1276,1655272620
2022-06-15 01:58:00,1222.0975,523.2524,1655272680
2022-06-15 01:59:00,1221.595,397.6986,1655272740
2022-06-15 02:00:00,1220.785,637.9326,1655272800
2022-06-15 02:01:00,1218.83,2282.5783,1655272860
2022-06-15 02:02:00,1215.3525,1019.3585,1655272920
2022-06-15 02:03:00,1214.29,446.4151,1655272980
2022-06-15 02:04:00,1215.24,431.375,1655273040
2022-06-15 02:05:00,1213.9825,2024.5598,1655273100
2022-06-15 02:06:00,1212.7675000000004,509.8245,1655273160
2022-06-15 02:07:00,1212.6325000000004,1123.108,1655273220
2022-06-15 02:08:00,1211.76,869.5705,1655273280
2022-06-15 02:09:00,1212.2724999999996,1224.9245,1655273340
2022-06-15 02:10:00,1212.82,418.1094,1655273400
2022-06-15 02:11:00,1212.52,1379.5948,1655273460
2022-06-15 02:12:00,1212.8725,196.2009,1655273520
2022-06-15 02:13:00,1214.3225000000002,490.8057,1655273580
2022-06-15 02:14:00,1215.2175000000002,620.7637,1655273640
2022-06-15 02:15:00,1214.6875,312.8288,1655273700
2022-06-15 02:16:00,1215.05,428.0015,1655273760
2022-06-15 02:17:00,1212.4425,1275.7047,1655273820
2022-06-15 02:18:00,1208.195,2677.9658,1655273880
2022-06-15 02:19:00,1208.655,708.8244,1655273940
2022-06-15 02:20:00,1209.6875,634.8185,1655274000
2022-06-15 02:21:00,1209.4725,270.0156,1655274060
2022-06-15 02:22:00,1209.685,216.3087,1655274120
2022-06-15 02:23:00,1208.6675,418.3004,1655274180
2022-06-15 02:24:00,1208.26,427.8918,1655274240
2022-06-15 02:25:00,1208.14,396.19800000000004,1655274300
2022-06-15 02:26:00,1205.91,913.3731,1655274360
2022-06-15 02:27:00,1205.1625,723.7254,1655274420
2022-06-15 02:28:00,1205.575,391.3117,1655274480
2022-06-15 02:29:00,1206.3075,410.8275,1655274540
2022-06-15 02:30:00,1205.6550000000002,455.0468,1655274600
2022-06-15 02:31:00,1205.3625,274.1619,1655274660
2022-06-15 02:32:00,1203.1525,3210.7238,1655274720
2022-06-15 02:33:00,1200.255,1542.0315,1655274780
2022-06-15 02:34:00,1199.8049999999996,822.5133,1655274840
2022-06-15 02:35:00,1198.865,288.1532,1655274900
2022-06-15 02:36:00,1198.8575,244.9624,1655274960
2022-06-15 02:37:00,1198.69,485.5042,1655275020
2022-06-15 02:38:00,1200.13,488.95599999999996,1655275080
2022-06-15 02:39:00,1200.925,444.8994,1655275140
2022-06-15 02:40:00,1201.1,302.5697,1655275200
2022-06-15 02:41:00,1201.3100000000004,698.9362,1655275260
2022-06-15 02:42:00,1202.1275,579.3109,1655275320
2022-06-15 02:43:00,1199.755,1087.5866,1655275380
2022-06-15 02:44:00,1197.22,1555.8175,1655275440
2022-06-15 02:45:00,1196.725,1114.9533,1655275500
2022-06-15 02:46:00,1198.1825,543.3089,1655275560
2022-06-15 02:47:00,1199.3275,703.2332,1655275620
2022-06-15 02:48:00,1199.2375000000004,351.7399,1655275680
2022-06-15 02:49:00,1199.2625,293.5748,1655275740
2022-06-15 02:50:00,1199.645,324.216,1655275800
2022-06-15 02:51:00,1200.885,537.43,1655275860
2022-06-15 02:52:00,1201.6025,625.4454,1655275920
2022-06-15 02:53:00,1201.2475,940.6483,1655275980
2022-06-15 02:54:00,1200.3375,590.6977,1655276040
2022-06-15 02:55:00,1198.8625,281.652,1655276100
2022-06-15 02:56:00,1199.025,277.5811,1655276160
2022-06-15 02:57:00,1200.2,471.1899,1655276220
2022-06-15 02:58:00,1201.8225,380.7346,1655276280
2022-06-15 02:59:00,1203.135,791.4013,1655276340
2022-06-15 03:00:00,1204.0600000000004,745.3403,1655276400
2022-06-15 03:01:00,1204.4875,1027.3786,1655276460
2022-06-15 03:02:00,1204.5825,675.8194,1655276520
2022-06-15 03:03:00,1206.9325,1093.5683,1655276580
2022-06-15 03:04:00,1207.965,684.9823,1655276640
2022-06-15 03:05:00,1206.5925,411.4717,1655276700
2022-06-15 03:06:00,1206.5975,576.0283,1655276760
2022-06-15 03:07:00,1206.8525,232.5861,1655276820
2022-06-15 03:08:00,1204.6749999999995,478.0429,1655276880
2022-06-15 03:09:00,1200.1025000000004,2108.0975,1655276940
2022-06-15 03:10:00,1195.78,2072.6494,1655277000
2022-06-15 03:11:00,1193.255,2079.3018,1655277060
2022-06-15 03:12:00,1193.8475,790.0572,1655277120
2022-06-15 03:13:00,1195.235,787.8579,1655277180
2022-06-15 03:14:00,1196.29,422.2957,1655277240
2022-06-15 03:15:00,1196.725,491.088,1655277300
2022-06-15 03:16:00,1194.875,513.2312,1655277360
2022-06-15 03:17:00,1194.465,482.199,1655277420
2022-06-15 03:18:00,1193.695,330.3785,1655277480
2022-06-15 03:19:00,1192.68,668.2462,1655277540
2022-06-15 03:20:00,1193.7675000000004,796.547,1655277600
2022-06-15 03:21:00,1193.6525,686.312,1655277660
2022-06-15 03:22:00,1193.515,263.9083,1655277720
2022-06-15 03:23:00,1192.4375,2465.4083,1655277780
2022-06-15 03:24:00,1191.27,1049.7369,1655277840
2022-06-15 03:25:00,1189.09,1668.8002,1655277900
2022-06-15 03:26:00,1186.78,2337.0729,1655277960
2022-06-15 03:27:00,1186.2225,1043.2517,1655278020
2022-06-15 03:28:00,1185.975,572.8925,1655278080
2022-06-15 03:29:00,1185.7775,676.0366,1655278140
2022-06-15 03:30:00,1187.9575,798.1565,1655278200
2022-06-15 03:31:00,1187.87,674.3845,1655278260
2022-06-15 03:32:00,1186.62,427.1085,1655278320
2022-06-15 03:33:00,1185.1750000000004,535.4673,1655278380
2022-06-15 03:34:00,1185.4625,777.096,1655278440
2022-06-15 03:35:00,1186.5324999999998,448.5254,1655278500
2022-06-15 03:36:00,1185.19,1005.2786,1655278560
2022-06-15 03:37:00,1183.465,497.4367,1655278620
2022-06-15 03:38:00,1182.7975,483.3161,1655278680
2022-06-15 03:39:00,1182.4,1259.5636,1655278740
2022-06-15 03:40:00,1181.9825,1482.118,1655278800
2022-06-15 03:41:00,1182.415,696.8862,1655278860
2022-06-15 03:42:00,1182.26,1370.5672,1655278920
2022-06-15 03:43:00,1182.1075,337.6669,1655278980
2022-06-15 03:44:00,1181.0475,716.7080000000001,1655279040
2022-06-15 03:45:00,1179.0625,1737.6896,1655279100
2022-06-15 03:46:00,1178.3975,1365.5995,1655279160
2022-06-15 03:47:00,1180.7174999999995,974.3709,1655279220
2022-06-15 03:48:00,1181.3775,1374.3996,1655279280
2022-06-15 03:49:00,1181.4725,598.101,1655279340
2022-06-15 03:50:00,1182.435,748.2788,1655279400
2022-06-15 03:51:00,1182.8125,1035.1959,1655279460
2022-06-15 03:52:00,1181.6575,573.1203,1655279520
2022-06-15 03:53:00,1181.1425000000004,301.7638,1655279580
2022-06-15 03:54:00,1180.745,470.189,1655279640
2022-06-15 03:55:00,1179.965,580.4893,1655279700
2022-06-15 03:56:00,1179.7625,811.2599,1655279760
2022-06-15 03:57:00,1179.8825,357.9085,1655279820
2022-06-15 03:58:00,1176.1925,4687.5041,1655279880
2022-06-15 03:59:00,1172.235,1950.0484,1655279940
2022-06-15 04:00:00,1171.545,1990.8839,1655280000
2022-06-15 04:01:00,1173.6625,2056.6743,1655280060
2022-06-15 04:02:00,1170.72,4743.5219,1655280120
2022-06-15 04:03:00,1167.06,2659.0414,1655280180
2022-06-15 04:04:00,1165.0475,3941.2928,1655280240
2022-06-15 04:05:00,1164.9525,1055.4317,1655280300
2022-06-15 04:06:00,1163.3375,1976.2432,1655280360
2022-06-15 04:07:00,1159.27,6979.8122,1655280420
2022-06-15 04:08:00,1157.22,3837.2588,1655280480
2022-06-15 04:09:00,1154.9125,2367.4901,1655280540
2022-06-15 04:10:00,1150.935,5876.2788,1655280600
2022-06-15 04:11:00,1146.3125,3734.8092,1655280660
2022-06-15 04:12:00,1141.0475,3828.5973,1655280720
2022-06-15 04:13:00,1138.04,3784.5412,1655280780
2022-06-15 04:14:00,1133.215,8557.7121,1655280840
2022-06-15 04:15:00,1139.6825,5637.1529,1655280900
2022-06-15 04:16:00,1144.1999999999996,5230.7282,1655280960
2022-06-15 04:17:00,1139.1675,4530.2718,1655281020
2022-06-15 04:18:00,1139.1149999999998,1878.7774,1655281080
2022-06-15 04:19:00,1138.8675,2083.7305,1655281140
2022-06-15 04:20:00,1138.79,1089.184,1655281200
2022-06-15 04:21:00,1134.1525,2815.1157,1655281260
2022-06-15 04:22:00,1132.3525,4569.6519,1655281320
2022-06-15 04:23:00,1134.695,1861.1467,1655281380
2022-06-15 04:24:00,1135.3,1872.4939,1655281440
2022-06-15 04:25:00,1134.6675,3057.5429999999997,1655281500
2022-06-15 04:26:00,1134.4025,1187.7509,1655281560
2022-06-15 04:27:00,1131.2525,1787.0615,1655281620
2022-06-15 04:28:00,1128.4350000000004,1337.5153,1655281680
2022-06-15 04:29:00,1129.4075,5230.2982,1655281740
2022-06-15 04:30:00,1129.995,1277.3549,1655281800
2022-06-15 04:31:00,1129.025,1760.5666,1655281860
2022-06-15 04:32:00,1130.105,1814.5226,1655281920
2022-06-15 04:33:00,1135.3775,2814.2907,1655281980
2022-06-15 04:34:00,1136.765,1346.1413,1655282040
2022-06-15 04:35:00,1133.03,2371.4431,1655282100
2022-06-15 04:36:00,1127.5,3430.1876,1655282160
2022-06-15 04:37:00,1125.5549999999996,4776.7444,1655282220
2022-06-15 04:38:00,1128.065,2133.9114,1655282280
2022-06-15 04:39:00,1133.18,2999.8345,1655282340
2022-06-15 04:40:00,1135.5675,2401.281,1655282400
2022-06-15 04:41:00,1134.885,1164.5674,1655282460
2022-06-15 04:42:00,1134.1825,997.7568,1655282520
2022-06-15 04:43:00,1134.45,1806.161,1655282580
2022-06-15 04:44:00,1132.355,2168.0294,1655282640
2022-06-15 04:45:00,1134.8425,1609.5403,1655282700
2022-06-15 04:46:00,1137.2425,2385.7138,1655282760
2022-06-15 04:47:00,1142.08,2767.3729,1655282820
2022-06-15 04:48:00,1146.9825,7537.0388,1655282880
2022-06-15 04:49:00,1147.3725,3111.2015,1655282940
2022-06-15 04:50:00,1143.5975,2352.4034,1655283000
2022-06-15 04:51:00,1145.0549999999996,1227.6539,1655283060
2022-06-15 04:52:00,1144.6125,1804.2851,1655283120
2022-06-15 04:53:00,1142.7425,1122.5139,1655283180
2022-06-15 04:54:00,1142.7275,924.8355,1655283240
2022-06-15 04:55:00,1142.7475,767.0607,1655283300
2022-06-15 04:56:00,1141.085,977.5896,1655283360
2022-06-15 04:57:00,1137.955,933.3023,1655283420
2022-06-15 04:58:00,1138.2925,965.7903,1655283480
